"name","gov_type","snuc_type","iucn_type","year","category","biome","area_km2","or","or_ci_min","or_ci_max","or_p","remaining_veg_treatment_initial","remaining_veg_treatment_2018","loss_veg_treatment","remaining_veg_control_initial","remaining_veg_control_2018","loss_veg_control"
"APA DE SÃO JOSÉ","Municipal","Área de Proteção Ambiental","Category V",1991,"SU","Atlantic Forest",44.28,0.437413274224072,0.432409213337103,0.442475244666592,0,0.973109757027975,0.96006097590051,-0.0130487811274645,0.940673279568432,0.91160730375507,-0.0290659758133617
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA II","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Atlantic Forest",846.72,0.792468104473054,0.79040215152302,0.794539457410402,0,0.773269960267737,0.73008331096494,-0.0431866493027974,0.732370766709618,0.710046767149509,-0.0223239995601093
"FLORESTA NACIONAL DE JACUNDÁ","Federal","Floresta","Category VI",2004,"SU","Atlantic Forest",29.88,0.882355270916088,0.874670386152611,0.890107675347275,0,0.715578685503408,0.721772649381534,0.0061939638781261,0.695976854088795,0.624692034829094,-0.071284819259701
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE SÃO DOMINGOS","State","Área de Relevante Interesse Ecológico","Category IV",1990,"SU","Atlantic Forest",82.8,0.0390665727975722,0.0387860746263929,0.0393490995118508,0,0.967017855721971,0.970883188558661,0.00386533283669011,0.624034920004804,0.471647932607195,-0.152386987397609
"PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS","Federal","Parque","Category II",2017,"SP","Atlantic Forest",81.36,1.05615746762839,1.03694617496076,1.07572468404104,5.41328204484159e-09,0.14527286669091,0.144967049860964,-0.00030581682994632,0.152211726795618,0.151925845006769,-0.000285881788848974
"RESERVA EXTRATIVISTA JATOBÁ","State","Reserva Extrativista","Category VI",1995,"SU","Atlantic Forest",268.2,0.620443074498893,0.617478659973903,0.62342172069543,0,0.932559602659556,0.931395187541362,-0.00116441511819443,0.909952133172943,0.876526601836886,-0.0334255313360563
"MONUMENTO NATURAL DO ITABIRA","Municipal","Monumento Natural","Category III",1988,"SP","Atlantic Forest",297.36,0.295485461187252,0.294773207916942,0.296199435457664,0,0.857806777732659,0.901888620178272,0.0440818424456128,0.830647929064038,0.665291124220965,-0.165356804843073
"RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA","State","Reserva Biológica","Category Ia",1998,"SP","Atlantic Forest",4750.56,0.622774628621029,0.622438216652601,0.623111222411539,0,0.510462497319841,0.523931466632994,0.0134689693131534,0.397609515022981,0.385061203153305,-0.0125483118696756
"PARQUE NATURAL MUNICIPAL CAMINHO DO PEABIRU","Municipal","Parque","Category II",2007,"SP","Atlantic Forest",84.96,1.02559491016264,1.01998535028487,1.03123532064234,0,0.350512160104699,0.344971953607085,-0.00554020649761405,0.346044467535201,0.339345161609699,-0.0066993059255025
"PARQUE NATURAL MUNICIPAL FAZENDA DO VIEGAS","Municipal","Parque","Category II",1996,"SP","Atlantic Forest",195.48,0.324181156268255,0.322762055484425,0.32560649646902,0,0.915932899171656,0.943082942366011,0.0271500431943552,0.873518602296769,0.802035365886839,-0.0714832364099299
"ÁREA DE PROTEÇÃO AMBIENTAL DE PALMARES - APA PALMARES","Municipal","Área de Proteção Ambiental","Category V",2004,"SU","Atlantic Forest",46.44,0.819753717312124,0.81418224881477,0.825363311500947,0,0.681943416017895,0.718794009366701,0.0368505933488062,0.663499625096487,0.64405816336083,-0.0194414617356576
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOUGLAS VIEIRA SOARES","State","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Atlantic Forest",11.16,0.690324277538371,0.624532424118363,0.763047024870812,3.79696274421804e-13,0.444444447755814,0.532738089561462,0.0882936418056488,0.422740519046783,0.400000005960464,-0.022740513086319
"ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA MARAPONGA","Municipal","Área de Proteção Ambiental","Category V",1991,"SU","Atlantic Forest",16.56,0.857462790127118,0.850732979887806,0.864245837218565,0,0.422336958267767,0.444041914347073,0.0217049560793068,0.434184780425352,0.325450687406018,-0.108734093019334
"RESERVA EXTRATIVISTA DO RECANTO DAS ARARAS DE TERRA RONCA","Federal","Reserva Extrativista","Category VI",2006,"SU","Atlantic Forest",33.12,0.542903040172879,0.537212097285225,0.548654269921372,0,0.863462654792744,0.843461581222389,-0.0200010735703552,0.7662757281214,0.73594501833229,-0.0303307097891102
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA SOFIA","State","Reserva Particular do Patrimônio Natural","Category IV",1999,"SU","Atlantic Forest",143.64,0.477386790869791,0.475500182260263,0.479280884843527,0,0.862691643766891,0.838886898132345,-0.0238047456345463,0.851341713826758,0.684702111403446,-0.166639602423312
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO","State","Reserva de Desenvolvimento Sustentável","Category VI",2002,"SU","Atlantic Forest",16.92,0.880163462753059,0.86982070679825,0.890629201064927,0,0.771494294734711,0.770585107042434,-0.000909187692276991,0.775254794574798,0.752736832153924,-0.0225179624208744
"RESERVA BIOLÓGICA DE SANTA ISABEL","Federal","Reserva Biológica","Category Ia",1988,"SP","Atlantic Forest",288.36,0.440190546374881,0.438835454779925,0.441549822392974,0,0.932966887764865,0.938414943612619,0.00544805584775376,0.902945953957299,0.782431771355529,-0.12051418260177
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOSÉ","State","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Atlantic Forest",12.6,0.819598856712158,0.804491437494548,0.834989975798753,0,0.786928569844791,0.785928567818233,-0.00100000202655792,0.783445318681853,0.704499999859503,-0.0789453188223499
"FLORESTA NACIONAL DO CREPORI","Federal","Floresta","Category VI",2006,"SU","Atlantic Forest",55.8,0.270330354960209,0.265800194835225,0.274937724775618,0,0.972622728695835,0.974556401263188,0.00193367256735366,0.916697081858224,0.906697080518207,-0.0100000013400169
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO TOMBO","State","Reserva Particular do Patrimônio Natural","Category IV",2006,"SU","Atlantic Forest",14.04,0.942918196875234,0.931078878674122,0.954908060275767,0,0.60523949828572,0.605442546546841,0.000203048261121275,0.594102564912576,0.563525641957919,-0.0305769229546572
"PARQUE ESTADUAL SERRA DA CANDONGA","State","Parque","Category II",1998,"SP","Atlantic Forest",376.56,0.0522295545918364,0.0517939372688549,0.0526688357114336,0,0.993380382985019,0.992901914085498,-0.000478468899521522,0.91694229350706,0.858025988123634,-0.0589163053834267
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DO PALACIO","State","Reserva Particular do Patrimônio Natural","Category IV",2006,"SU","Atlantic Forest",35.64,0.87057058815731,0.863817205741447,0.877376768982086,0,0.539250207142998,0.55305895416273,0.0138087470197317,0.527550681959838,0.503090798803088,-0.02445988315675
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2001,"SU","Atlantic Forest",34.92,0.761644190976698,0.755525281560267,0.767812656712898,0,0.791038316933765,0.811159013472882,0.020120696539117,0.784536082412779,0.735341064631939,-0.0491950177808398
"ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS","State","Área de Proteção Ambiental","Category V",1993,"SU","Atlantic Forest",439.2,0.0312099564782793,0.0309002998990357,0.031522716172942,0,0.99723155742786,0.996436475486052,-0.000795081941807885,0.958545837392572,0.856905462892085,-0.101640374500488
"FLORESTA NACIONAL DE NÍSIA FLORESTA","Federal","Floresta","Category VI",2001,"SU","Atlantic Forest",176.4,0.805242446370589,0.802217221317918,0.808279079787948,0,0.81768441549169,0.792900733070749,-0.0247836824209412,0.795557794275648,0.759650860355831,-0.0359069339198167
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO","State","Reserva Particular do Patrimônio Natural","Category IV",2017,"SU","Atlantic Forest",24.84,0.998082155226615,0.973995043404836,1.02276494662587,0.877597641802442,0.628649128088053,0.629484680467758,0.000835552379704896,0.628832410427107,0.628941104463909,0.000108694036801582
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA","State","Reserva Particular do Patrimônio Natural","Category IV",2004,"SU","Atlantic Forest",119.52,0.283786152535327,0.280601066406784,0.287007392388359,0,0.979518073869039,0.976957831756178,-0.00256024211286066,0.960067771824009,0.906490965151643,-0.0535768066723663
"PARQUE NATURAL MUNICIPAL DE SÃO ROQUE","Municipal","Parque","Category II",1999,"SP","Atlantic Forest",186.12,0.919110500114882,0.916003447426561,0.922228091820752,0,0.238400726674153,0.26873337319373,0.0303326465195762,0.243383378487592,0.25207863020399,0.00869525171639815
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 2","State","Reserva Particular do Patrimônio Natural","Category IV",2017,"SU","Atlantic Forest",164.88,1.05292682644437,1.04294057940601,1.06300869266937,0,0.391454792475759,0.391798480299981,0.000343687824221672,0.391782857489866,0.391418562432361,-0.000364295057505071
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA RIO DO COURO","Federal","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Atlantic Forest",12.24,1.06898034302393,1.05037631472953,1.08791388166992,9.54791801177635e-14,0.472998117110418,0.474889215848902,0.00189109873848364,0.477029819698895,0.455540503977853,-0.021489315721042
"APA IBITINGA","State","Área de Proteção Ambiental","Category V",1987,"SU","Atlantic Forest",46.8,0.366931095162715,0.364894382160935,0.368979176385148,0,0.815415756232463,0.85118040820727,0.0357646519748064,0.771640638605906,0.643226097359394,-0.128414541246513
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SIRIEMA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Atlantic Forest",37.44,0.948126343860554,0.940627435834695,0.955685034983778,0,0.53050094939625,0.553711906576959,0.0232109571807086,0.52337713045283,0.540058587579271,0.0166814571264414
"MONUMENTO NATURAL MORRO CHICO MENDES","Municipal","Monumento Natural","Category III",1988,"SP","Atlantic Forest",89.64,1.78521272307594,1.74474093423653,1.82662331357908,0,0.0151053157801918,0.00668814288172333,-0.00841717289846843,0.0106205291335466,0.0135797174954302,0.00295918836188368
"ESTAÇÃO ECOLÓGICA DE SANTA MARIA","State","Estação Ecológica","Category Ia",1985,"SP","Atlantic Forest",48.6,0.692605865642105,0.689587389845354,0.695637553971843,0,0.651702121120912,0.723774568460606,0.0720724473396936,0.629618406682103,0.596054518774704,-0.0335638879073991
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PÉ DA LAJE","Federal","Reserva Particular do Patrimônio Natural","Category IV",2001,"SU","Atlantic Forest",12.24,0.051558240364882,0.0469279298485996,0.0566454168785857,0,0.998075418612536,0.997820806853912,-0.000254611758624734,0.963541186907712,0.960541903972626,-0.00299928293508644
"MONUMENTO NATURAL MUNICIPAL DA PEDRA DE ITAOCAIA","Municipal","Monumento Natural","Category III",2010,"SP","Atlantic Forest",18,0.779073305152153,0.761050916552059,0.797522480559528,0,0.925599999427795,0.925050001144409,-0.000549998283386199,0.916200002431869,0.89739986717701,-0.0188001352548599
"RESERVA EXTRATIVISTA ANGELIM","State","Reserva Extrativista","Category VI",1995,"SU","Atlantic Forest",1573.92,1.13618511809187,1.13468518015367,1.13768703879486,0,0.137367702142985,0.139620700770818,0.00225299862783257,0.141980426843205,0.159650487035488,0.0176700601922838
"ÁREA DE PROTEÇÃO AMBIENTAL RIO CÊNICO ROTAS MONÇOEIRAS","State","Área de Proteção Ambiental","Category V",2000,"SU","Atlantic Forest",336.6,0.708147509576062,0.706551021916517,0.709747604579971,0,0.54734291842393,0.54691332904572,-0.000429589378209361,0.531103721155015,0.514218765688264,-0.0168849554667518
"ÁREA DE PROTEÇÃO AMBIENTAL DO SACOPÃ","Municipal","Área de Proteção Ambiental","Category V",1986,"SU","Atlantic Forest",19.08,1.26570492946237,1.25700711594039,1.27446292717831,0,0.741273586761277,0.50915775209103,-0.232115834670247,0.743009418811438,0.514276013287874,-0.228733405523564
"ÁREA DE PROTEÇÃO AMBIENTAL PIQUIRI-UNA","State","Área de Proteção Ambiental","Category V",1990,"SU","Atlantic Forest",97.92,0.587721959246313,0.585753698074469,0.58969683420831,0,0.579489129230094,0.598010097503161,0.018520968273067,0.501688346146749,0.398357825165686,-0.103330520981063
"PARQUE NATURAL MUNICIPAL FELISBERTO NEVES","Municipal","Parque","Category II",2014,"SP","Atlantic Forest",3424.32,0.938017465105975,0.936819508635187,0.939216953461713,0,0.495562889617911,0.491608142540254,-0.00395474707765725,0.483758189395303,0.470671118139731,-0.013087071255572
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ARIPUANÃ","State","Reserva de Desenvolvimento Sustentável","Category VI",2005,"SU","Atlantic Forest",11.88,0.938888487887314,0.923189760932546,0.95485416973958,2.29594121492482e-13,0.829924240708351,0.829393939989986,-0.00053030071836524,0.80881561971072,0.800585281668287,-0.00823033804243256
"ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS","State","Área de Proteção Ambiental","Category V",1999,"SU","Atlantic Forest",83.16,0.733227197634919,0.730024732403436,0.73644371140901,0,0.530679499020889,0.532492045397786,0.00181254637689687,0.535563083327258,0.499226690038184,-0.0363363932890745
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 3","State","Reserva Particular do Patrimônio Natural","Category IV",2017,"SU","Atlantic Forest",11.88,0.351077516387094,0.337491025224206,0.365210963552728,0,0.422042013893863,0.416878460003345,-0.0051635538905182,0.193766709727546,0.19269922911895,-0.00106748060859516
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO MATUPIRI","State","Reserva de Desenvolvimento Sustentável","Category VI",2009,"SU","Atlantic Forest",40.32,0.732356104488683,0.72489980878159,0.739889095409374,0,0.809510357993921,0.797372322687547,-0.0121380353063745,0.770555581498359,0.745690981990525,-0.0248645995078342
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUAÇU","Municipal","Reserva Particular do Patrimônio Natural","Category IV",2017,"SU","Atlantic Forest",2274.48,0.895727812960071,0.893450057073977,0.898011375742516,0,0.634215252546991,0.634236473521517,2.12209745262815e-05,0.609636530223656,0.606483991231092,-0.00315253899256418
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DOS SABIÁS","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Atlantic Forest",30.6,0.816408721854103,0.809316407811948,0.823563188248522,0,0.526085054206059,0.554700418835615,0.0286153646295562,0.491250108171474,0.477348560708411,-0.0139015474630629
"PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA","Municipal","Parque","Category II",2001,"SP","Atlantic Forest",93.6,1.11083048807526,1.10620377913737,1.11547654827194,0,0.612547310617251,0.601462713005738,-0.0110845976115133,0.604736958492476,0.62876096054231,0.0240240020498347
"PARQUE NATURAL MUNICIPAL DA SERRA DA CAPOEIRA GRANDE","Municipal","Parque","Category II",2002,"SP","Atlantic Forest",13.32,1.13926437896875,1.11520201908282,1.16384592475407,0,0.0813163149037531,0.0911876294495804,0.00987131454582725,0.1053947695664,0.108083849692983,0.00268908012658359
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JUREMA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Atlantic Forest",27,0.908564013401753,0.900088709596698,0.917119121312584,0,0.571231341169526,0.58063607795164,0.00940473678211362,0.5629651983579,0.550545378581931,-0.0124198197759687
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI","Federal","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Atlantic Forest",272.52,0.472741767482725,0.470990943649282,0.474499099687798,0,0.683665023372315,0.653140577703562,-0.0305244456687536,0.51027670039831,0.491649034612688,-0.0186276657856224
"PARQUE NATURAL MUNICIPAL ZABELE","Municipal","Parque","Category II",2002,"SP","Atlantic Forest",232.56,0.429367337488621,0.427482573780598,0.431260411089147,0,0.922277116444504,0.922042516247591,-0.000234600196912571,0.841319208647537,0.830221002927229,-0.0110982057203081
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PAPAGAIO","Municipal","Reserva de Desenvolvimento Sustentável","Category VI",2012,"SU","Atlantic Forest",10.44,0.965791133868828,0.94690835849973,0.985050460149574,0.000550023519357179,0.579310343697153,0.59181034333747,0.0124999996403168,0.576687710809297,0.577208561373168,0.000520850563871411
"PARQUE ESTADUAL VITÓRIO PIASSA","State","Parque","Category II",2009,"SP","Atlantic Forest",37.08,0.524215032687862,0.518555805043232,0.529936021973615,0,0.330886988644227,0.35054928584422,0.019662297199993,0.230669890861544,0.212749880138371,-0.0179200107231736
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTELA","State","Reserva Particular do Patrimônio Natural","Category IV",2009,"SU","Atlantic Forest",19.44,0.899939050067951,0.887953796716959,0.912086075685045,0,0.638535253095384,0.631098530274265,-0.00743672282111885,0.643325410935344,0.603019544056484,-0.0403058668788598
"REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS","State","Refúgio de Vida Silvestre","Category III",2010,"SP","Atlantic Forest",533.16,0.752644764582311,0.750447062850257,0.754848902335161,0,0.810416560532031,0.801025436934245,-0.00939112359778627,0.775821463434764,0.731020889905263,-0.0448005735295007
"PARQUE NATURAL MUNICIPAL GRUTA DA ONÇA","Municipal","Parque","Category II",1988,"SP","Atlantic Forest",86.04,0.651646891146234,0.648471581803946,0.65483774872487,0,0.883926868812808,0.89256524029636,0.0086383714835514,0.851765528414788,0.836064016158112,-0.0157015122566763
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GROTA DO SOSSEGO","State","Reserva Particular do Patrimônio Natural","Category IV",2013,"SU","Atlantic Forest",83.52,1.00154040506543,0.990254705673129,1.0129547249127,0.790074797913892,0.188722449719425,0.1902112838106,0.00148883409117564,0.187364801283475,0.183361216716898,-0.00400358456657729
